vid,actor_action_label,start_time,end_time,height,width,num_frames,num_labeled_frames,split_no,split,fids
s-_0cSWFv5w,34,00:01:28,00:01:31,320,568,91,3,0,train,00015;;;00030;;;00045
s-kTctdS0jU,55,00:00:27,00:00:29,320,480,61,3,0,train,00010;;;00020;;;00030
s2LR9DR8wMw,67,00:00:02,00:00:07,320,568,150,3,0,train,00025;;;00050;;;00075
s2yh_rpe4bg,55,00:00:16,00:00:24,320,426,240,3,0,train,00040;;;00080;;;00120
s3Ra3EsZcgg,66,00:00:00,00:00:03,320,390,75,3,0,train,00012;;;00024;;;00036
s6neKQssuts,28,00:00:07,00:00:10,320,426,75,3,0,train,00012;;;00024;;;00036
sCPuU_JcKIc,16,00:00:54,00:01:00,320,568,144,3,0,train,00024;;;00048;;;00072
sDkBmSN2lSk,36,00:01:31,00:01:35,320,568,120,3,0,train,00020;;;00040;;;00060
sF9JCjo4Rfs,54,00:00:15,00:00:19,320,426,97,3,0,train,00016;;;00032;;;00048
sFgtqgiAKoQ,78,00:03:30,00:03:34,320,426,60,3,0,train,00010;;;00020;;;00030
sH900NWZrCU,36,00:00:31,00:00:36,320,568,150,3,0,train,00025;;;00050;;;00075
sKJegbjS4N8,35,00:00:03,00:00:10,320,426,210,3,0,train,00035;;;00070;;;00105
sN0AJJpX0Y8,72,00:00:06,00:00:10,320,426,120,3,0,train,00020;;;00040;;;00060
sNudVPYMAWc,61,00:00:02,00:00:05,320,568,90,3,0,train,00015;;;00030;;;00045
sO4bab7FD10,45,00:00:12,00:00:18,320,426,150,3,0,train,00025;;;00050;;;00075
sOWtFZeeLKw,16,00:00:59,00:01:02,320,568,73,3,0,train,00012;;;00024;;;00036
sQfgTw4LuPI,21,00:00:24,00:00:29,320,426,150,3,0,train,00025;;;00050;;;00075
sR-Y2r8ZYEY,73,00:00:30,00:00:38,320,426,241,3,0,train,00040;;;00080;;;00120
sRNXQgiRhf0,12,00:01:23,00:01:28,320,568,125,3,0,train,00020;;;00040;;;00060
sS93lar9_20,63,00:01:00,00:01:08,320,568,241,3,0,train,00040;;;00080;;;00120
sToQez6O474,36,00:00:07,00:00:13,320,568,180,3,0,train,00030;;;00060;;;00090
sUR4wZyvqno,16,00:01:41,00:01:45,320,564,120,3,0,train,00020;;;00040;;;00060
sVTA31_KNh0,28,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
sW8cLzIO9r8,36,00:00:03,00:00:06,320,568,90,3,0,train,00015;;;00030;;;00045
sWBqfGmCF6I,54,00:00:33,00:00:36,320,568,90,3,0,train,00015;;;00030;;;00045
sX7_x-az1b4,36,00:01:10,00:01:14,320,568,120,3,0,train,00020;;;00040;;;00060
scljdYtuTn0,21,00:00:07,00:00:11,320,568,120,3,0,train,00020;;;00040;;;00060
sdJ05rlcHpc,48,00:00:31,00:00:35,320,426,120,3,0,train,00020;;;00040;;;00060
sgNxKOLrAyA,56,00:00:40,00:00:44,320,426,120,3,0,train,00020;;;00040;;;00060
sgUBxJRtFng,11,00:00:28,00:00:36,320,426,120,3,0,train,00020;;;00040;;;00060
siBNy9wwMiQ,35,00:00:00,00:00:04,320,568,97,3,0,train,00016;;;00032;;;00048
si_b5UBagTE,22,00:00:40,00:00:46,320,568,180,3,0,train,00030;;;00060;;;00090
sjLNdMxuGbc,77,00:00:02,00:00:10,320,426,240,3,0,train,00040;;;00080;;;00120
sjqLkmUnvTU,56,00:00:04,00:00:07,320,568,90,3,0,train,00015;;;00030;;;00045
sjyt1TusJC8,61,00:00:31,00:00:39,320,568,240,3,0,train,00040;;;00080;;;00120
slYxl28RNr4,67,00:00:22,00:00:29,320,426,210,3,0,train,00035;;;00070;;;00105
sqT8k1BrkBo,78,00:02:15,00:02:23,320,568,241,3,0,train,00040;;;00080;;;00120
ssSQEfMP6LE,17,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
stNVY7aJxZg,21,00:00:15,00:00:21,320,426,181,3,0,train,00030;;;00060;;;00090
sum5M5nv4II,68,00:00:02,00:00:04,320,480,60,3,0,train,00010;;;00020;;;00030
swdKSOqboog,35,00:00:00,00:00:07,320,568,169,3,0,train,00028;;;00056;;;00084
t-NpdOv2oBY,65,00:00:20,00:00:23,320,426,90,3,0,train,00015;;;00030;;;00045
t-PLHSJ9iVY,68,00:00:08,00:00:16,320,426,120,3,0,train,00020;;;00040;;;00060
t-btPtpkMr4,11,00:09:05,00:09:13,320,568,240,3,0,train,00040;;;00080;;;00120
t4OSfFWk0u8,44,00:00:00,00:00:06,320,426,151,3,0,train,00025;;;00050;;;00075
t5oPzllCtk8,54,00:00:08,00:00:11,320,426,90,3,0,train,00015;;;00030;;;00045
t6aZBjC0KG8,57,00:00:27,00:00:30,320,426,91,3,0,train,00015;;;00030;;;00045
t91KY5nfGLo,43,00:01:22,00:01:27,320,568,150,3,0,train,00025;;;00050;;;00075
tAEUWOb5mSU,75,00:00:36,00:00:39,320,480,90,3,0,train,00015;;;00030;;;00045
tAZkzM28Szs,66,00:00:01,00:00:05,320,426,120,3,0,train,00020;;;00040;;;00060
tB2-L7hyGKo,57,00:00:35,00:00:41,320,568,180,3,0,train,00030;;;00060;;;00090
tB9rM3C-KUQ,72,00:00:02,00:00:10,320,426,141,3,0,train,00023;;;00046;;;00069
tCP7KJDvcgo,78,00:04:50,00:04:55,320,568,150,3,0,train,00025;;;00050;;;00075
tDfvKj-3Tis,66,00:00:00,00:00:10,320,426,301,3,0,train,00050;;;00100;;;00150
tGu33Wy5fZs,35,00:05:11,00:05:13,320,568,60,3,0,train,00010;;;00020;;;00030
tJVt08SCdq8,22,00:00:23,00:00:29,320,426,90,3,0,train,00015;;;00030;;;00045
tLKkx5yYZes,17,00:01:03,00:01:09,320,480,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
tLKyWHQ83iM,72,00:00:00,00:00:05,320,568,151,3,0,train,00025;;;00050;;;00075
tME-5LRXJdE,48,00:00:07,00:00:13,320,568,150,3,0,train,00025;;;00050;;;00075
tRKcEsBGXpo,75,00:00:03,00:00:08,320,426,150,3,0,train,00025;;;00050;;;00075
tRN6DYLP7ss,73,00:00:06,00:00:10,320,568,96,3,0,train,00016;;;00032;;;00048
tRaODvN5cfs,26,00:00:08,00:00:12,320,568,120,3,0,train,00020;;;00040;;;00060
tS6oKrv-Zbg,35,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
tSwsRm-HBUM,78,00:00:06,00:00:10,320,568,120,3,0,train,00020;;;00040;;;00060
tT5bniDGRvo,46,00:00:08,00:00:11,320,480,45,3,0,train,00007;;;00014;;;00021
tTMSVvYEG_w,78,00:02:14,00:02:18,320,568,97,3,0,train,00016;;;00032;;;00048
tUj-Ju5v_f8,56,00:00:07,00:00:10,320,426,61,3,0,train,00010;;;00020;;;00030
tUsMh1jeb8k,11,00:00:40,00:00:46,320,426,90,3,0,train,00015;;;00030;;;00045
tWKFLWUfaX4,21,00:00:06,00:00:14,320,568,240,3,0,train,00040;;;00080;;;00120
tXKY9dfRPSU,76,00:00:07,00:00:10,320,568,90,3,0,train,00015;;;00030;;;00045
tXN-dRfIxaQ,67,00:00:12,00:00:15,320,426,91,3,0,train,00015;;;00030;;;00045
ta_I6hYqx7w,28,00:00:07,00:00:13,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
ta_QlbzYd3E,56,00:00:08,00:00:11,320,426,90,3,0,train,00015;;;00030;;;00045
tbQ2J316G1U,22,00:00:09,00:00:14,320,426,44,3,0,train,00007;;;00014;;;00021
tbYyOVor7Io,68,00:00:01,00:00:04,320,426,45,3,0,train,00007;;;00014;;;00021
te3jaD1-SsQ,68,00:00:13,00:00:22,320,564,226,3,0,train,00037;;;00074;;;00111
texr7_eUG2E,43,00:00:21,00:00:29,320,568,240,3,0,train,00040;;;00080;;;00120
tfe6xr2Mbrc,11,00:08:03,00:08:08,320,566,125,3,0,train,00020;;;00040;;;00060
thMckjuhTCI,15,00:00:04,00:00:07,320,568,90,3,0,train,00015;;;00030;;;00045
tkwOMVjwLJo,57,00:00:19,00:00:23,320,568,120,3,0,train,00020;;;00040;;;00060
tmLot7hKgLI,17,00:00:35,00:00:42,320,568,210,3,0,train,00035;;;00070;;;00105
tmWFx6bmeVI,68,00:00:00,00:00:06,320,480,181,3,0,train,00030;;;00060;;;00090
tq4cFMZRQuw,78,00:07:17,00:07:21,320,568,100,3,0,train,00016;;;00032;;;00048
trKDoWhY7V4,18,00:00:23,00:00:31,320,568,240,3,0,train,00040;;;00080;;;00120
ts2BgdmovJU,57,00:00:05,00:00:09,320,558,120,3,0,train,00020;;;00040;;;00060
ts80zrlCHAI,67,00:00:00,00:00:07,320,426,211,3,0,train,00035;;;00070;;;00105
tsoVnhlY_Uw,15,00:00:47,00:00:50,320,568,90,3,0,train,00015;;;00030;;;00045
tv42xHFg6bc,13,00:00:00,00:00:07,320,426,105,3,0,train,00017;;;00034;;;00051
tv8KOa14Lh0,18,00:06:23,00:06:25,320,568,60,3,0,train,00010;;;00020;;;00030
tv_S9g2wdfc,57,00:00:23,00:00:26,320,568,75,3,0,train,00012;;;00024;;;00036
tx3JOj6kPoE,48,00:00:25,00:00:27,320,568,60,3,0,train,00010;;;00020;;;00030
txVLZIe7XUI,17,00:00:02,00:00:04,320,426,60,3,0,train,00010;;;00020;;;00030
tz7gBtrGJlY,21,00:00:11,00:00:19,320,568,192,3,0,train,00032;;;00064;;;00096
u-2-QZjvCT8,57,00:01:54,00:01:59,320,568,125,3,0,train,00020;;;00040;;;00060
u-96-dbNfHc,43,00:00:14,00:00:18,320,568,121,3,0,train,00020;;;00040;;;00060
u-_i8VGwsNc,55,00:00:02,00:00:10,320,426,209,3,0,train,00034;;;00068;;;00102
u2Oelu4pzHs,34,00:02:44,00:02:49,320,568,151,3,0,train,00025;;;00050;;;00075
u5qMnG3izXM,76,00:00:00,00:00:04,320,568,121,3,0,train,00020;;;00040;;;00060
u6fzkl4YsnM,15,00:00:02,00:00:06,320,532,120,3,0,train,00020;;;00040;;;00060
u8MQZg0Div8,12,00:00:17,00:00:22,320,426,150,3,0,train,00025;;;00050;;;00075
u99JHqidtXA,63,00:00:45,00:00:50,320,426,151,3,0,train,00025;;;00050;;;00075
u9mr-wKOspg,57,00:00:16,00:00:22,320,568,180,3,0,train,00030;;;00060;;;00090
uC7z6hrBq9s,73,00:00:37,00:00:44,320,568,210,3,0,train,00035;;;00070;;;00105
uCnEZ6xgR8o,57,00:00:35,00:00:42,320,568,210,3,0,train,00035;;;00070;;;00105
uD7aNfArgoo,26,00:00:04,00:00:10,320,568,180,3,0,train,00030;;;00060;;;00090
uDvnZ28MUFo,16,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
uFbc89-oaGo,73,00:00:48,00:00:56,320,426,240,3,0,train,00040;;;00080;;;00120
uJpI-wLyHC4,73,00:01:09,00:01:14,320,426,150,3,0,train,00025;;;00050;;;00075
uL3HKEm28Y4,26,00:00:22,00:00:26,320,532,97,3,0,train,00016;;;00032;;;00048
uOFpRIfBaQo,18,00:00:00,00:00:05,320,568,121,3,0,train,00020;;;00040;;;00060
uQ73d1AaECc,28,00:00:10,00:00:13,320,426,45,3,0,train,00007;;;00014;;;00021
uTP99V8f2Jw,36,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
uYTf-GbTwMg,54,00:00:08,00:00:11,320,426,90,3,0,train,00015;;;00030;;;00045
u_ZhOo3Mj9w,45,00:00:12,00:00:20,320,568,241,3,0,train,00040;;;00080;;;00120
u__8uGxuJx8,12,00:01:32,00:01:34,320,568,60,3,0,train,00010;;;00020;;;00030
ub26kLEfphw,15,00:01:02,00:01:06,320,568,120,3,0,train,00020;;;00040;;;00060
ubCRwmhBrIo,48,00:00:06,00:00:14,320,426,240,3,0,train,00040;;;00080;;;00120
ucdvJ927GJg,54,00:02:46,00:02:49,320,426,90,3,0,train,00015;;;00030;;;00045
ucnR6OcpbTc,36,00:00:34,00:00:37,320,568,90,3,0,train,00015;;;00030;;;00045
udYMA7XzhMw,48,00:00:18,00:00:25,320,568,175,3,0,train,00029;;;00058;;;00087
ue5pJMXuuB8,16,00:00:10,00:00:13,320,568,75,3,0,train,00012;;;00024;;;00036
ueE1S1k74Ao,78,00:01:16,00:01:19,320,580,90,3,0,train,00015;;;00030;;;00045
ue_lctsrRWM,48,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
uewGYgbeFtU,78,00:02:02,00:02:07,320,568,150,3,0,train,00025;;;00050;;;00075
uhj7duqG51I,48,00:00:59,00:01:02,320,568,73,3,0,train,00012;;;00024;;;00036
unGDLKdQOO4,15,00:02:27,00:02:31,320,568,96,2,0,train,00032;;;00048
urXBEegIMVM,57,00:00:11,00:00:17,320,568,144,3,0,train,00024;;;00048;;;00072
us3OFIQ4os0,18,00:00:27,00:00:32,320,568,151,3,0,train,00025;;;00050;;;00075
us5xMdcJV-A,41,00:00:14,00:00:22,320,426,241,3,0,train,00040;;;00080;;;00120
usf1ZYI0jKg,75,00:00:38,00:00:41,320,512,90,3,0,train,00015;;;00030;;;00045
uspSpXaN-r4,76,00:00:52,00:00:58,320,426,180,3,0,train,00030;;;00060;;;00090
uw7rhkHbwus,78,00:00:04,00:00:08,320,568,120,3,0,train,00020;;;00040;;;00060
uwD9gT5onpk,63,00:00:00,00:00:06,320,426,120,3,0,train,00020;;;00040;;;00060
v1ocRKLg7R4,35,00:00:04,00:00:10,320,426,180,3,0,train,00030;;;00060;;;00090
v2o6AxrC4cc,48,00:00:00,00:00:05,320,568,151,3,0,train,00025;;;00050;;;00075
v3-W0u3R7x0,28,00:00:24,00:00:30,320,568,180,3,0,train,00030;;;00060;;;00090
v3Chw2ZuBOk,75,00:03:29,00:03:32,320,426,91,3,0,train,00015;;;00030;;;00045
v3evRAVihdE,26,00:00:03,00:00:09,320,426,150,3,0,train,00025;;;00050;;;00075
v5ptJQGQy88,73,00:00:50,00:00:58,320,426,200,3,0,train,00033;;;00066;;;00099
v6CrkY8j4_I,45,00:00:21,00:00:24,320,568,87,3,0,train,00014;;;00028;;;00042
v7zrjPNuHsQ,63,00:00:01,00:00:05,320,568,96,3,0,train,00016;;;00032;;;00048
v8TxqCOF9Rk,35,00:00:21,00:00:28,320,568,210,3,0,train,00035;;;00070;;;00105
vBgYqLbxj9o,43,00:02:13,00:02:16,320,568,91,3,0,train,00015;;;00030;;;00045
vBvnwBm8tZM,67,00:00:31,00:00:32,320,578,30,3,0,train,00005;;;00010;;;00015
vE9ADK9XPfY,61,00:00:14,00:00:22,320,426,241,3,0,train,00040;;;00080;;;00120
vGt0fCAlClY,45,00:00:06,00:00:12,320,426,180,3,0,train,00030;;;00060;;;00090
vHSDWDk-XBU,65,00:00:02,00:00:04,320,426,60,3,0,train,00010;;;00020;;;00030
vIdeT5S9u4Y,78,00:00:12,00:00:17,320,568,151,3,0,train,00025;;;00050;;;00075
vIm5jSFy698,16,00:00:09,00:00:13,320,426,120,3,0,train,00020;;;00040;;;00060
vJqXrd0qcz4,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
vLgCJxMMlwE,76,00:00:00,00:00:06,320,426,90,3,0,train,00015;;;00030;;;00045
vMEj8G1Cy0M,63,00:00:02,00:00:06,320,568,100,3,0,train,00016;;;00032;;;00048
vN4cybheUuk,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
vNymfu2JxOk,22,00:02:05,00:02:10,320,568,150,3,0,train,00025;;;00050;;;00075
vS83ws81Bgs,66,00:00:37,00:00:47,320,426,150,3,0,train,00025;;;00050;;;00075
vUrL21sV_R4,15,00:00:05,00:00:10,320,568,150,3,0,train,00025;;;00050;;;00075
vVXdC-PY-nw,11,00:00:23,00:00:31,320,568,240,3,0,train,00040;;;00080;;;00120
vdCGnuccRv0,13,00:00:38,00:00:40,320,568,48,3,0,train,00008;;;00016;;;00024
vdj7q9JR12c,76,00:00:06,00:00:12,320,568,180,3,0,train,00030;;;00060;;;00090
vgzi0DXIleo,54,00:00:14,00:00:17,320,426,35,3,0,train,00005;;;00010;;;00015
vhBQtcPUgdg,67,00:00:02,00:00:05,320,426,90,1,0,train,00045
vhcgJHWvw8Q,22,00:00:18,00:00:21,320,580,90,3,0,train,00015;;;00030;;;00045
virNJ1--KlQ,48,00:01:15,00:01:18,320,426,91,3,0,train,00015;;;00030;;;00045
vkWCVemux2Y,36,00:01:09,00:01:14,320,568,150,1,0,train,00075
vmdtUfF8VjQ,26,00:00:30,00:00:34,320,426,60,3,0,train,00010;;;00020;;;00030
voEhbdaMQ0I,65,00:00:01,00:00:04,320,426,90,3,0,train,00015;;;00030;;;00045
voWViy-Vlxs,46,00:00:17,00:00:23,320,426,150,3,0,train,00025;;;00050;;;00075
volrav5aZ0k,45,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
vprEInOl1o0,65,00:01:57,00:02:00,320,568,91,3,0,train,00015;;;00030;;;00045
vqJO4O0JtFA,77,00:00:13,00:00:18,320,568,151,3,0,train,00025;;;00050;;;00075
vqn0YXubxGs,67,00:00:39,00:00:44,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
vqqwb3Zcy1U,45,00:00:00,00:00:07,320,426,211,3,0,train,00035;;;00070;;;00105
vr-wp49Vqlo,12,00:01:28,00:01:30,320,568,50,3,0,train,00008;;;00016;;;00024
vr6urgt_szk,45,00:00:50,00:00:53,320,426,45,3,0,train,00007;;;00014;;;00021
vrTwZTXwvlQ,77,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
vt8ZK8fI3W8,48,00:00:58,00:01:01,320,568,75,3,0,train,00012;;;00024;;;00036
vv2ZwOUouqU,13,00:00:54,00:01:02,320,568,240,3,0,train,00040;;;00080;;;00120
vvY1xHQvkjs,57,00:00:20,00:00:23,320,568,75,3,0,train,00012;;;00024;;;00036
vvYFzrkvX7g,72,00:00:09,00:00:15,320,426,180,3,0,train,00030;;;00060;;;00090
vwMEE-Dk-Gc,78,00:08:02,00:08:06,320,568,100,3,0,train,00016;;;00032;;;00048
w-JCH3h37JU,21,00:00:01,00:00:07,320,480,180,3,0,train,00030;;;00060;;;00090
w-wB4KA2Zj0,44,00:00:26,00:00:30,320,426,121,3,0,train,00020;;;00040;;;00060
w-xf0HXbtbM,43,00:00:07,00:00:10,320,426,90,3,0,train,00015;;;00030;;;00045
w08nX3j0m3I,55,00:00:45,00:00:51,320,568,181,3,0,train,00030;;;00060;;;00090
w0LU1Ho4dsY,56,00:00:17,00:00:23,320,434,180,3,0,train,00030;;;00060;;;00090
w2lNjQwQAc0,66,00:00:18,00:00:24,320,426,180,3,0,train,00030;;;00060;;;00090
w3pjQ6P9RIU,73,00:00:00,00:00:02,320,568,61,3,0,train,00010;;;00020;;;00030
w479sjYSiow,26,00:01:03,00:01:11,320,426,240,3,0,train,00040;;;00080;;;00120
w7j6Bds6OKU,13,00:01:36,00:01:42,320,568,144,3,0,train,00024;;;00048;;;00072
w80Pxi7Oio0,17,00:00:07,00:00:12,320,426,150,3,0,train,00025;;;00050;;;00075
w8M4n4_jZ0o,65,00:00:36,00:00:39,320,426,90,3,0,train,00015;;;00030;;;00045
wBcMv5wnPC8,13,00:00:23,00:00:30,320,568,168,3,0,train,00028;;;00056;;;00084
wEFCf5pN-Tw,16,00:00:35,00:00:40,320,568,125,3,0,train,00020;;;00040;;;00060
wFZWPQqfCPo,16,00:00:00,00:00:05,320,568,151,3,0,train,00025;;;00050;;;00075
wG0dISYToHA,22,00:00:58,00:01:04,320,568,181,3,0,train,00030;;;00060;;;00090
wGy5rTeaVHw,73,00:00:00,00:00:04,320,568,121,3,0,train,00020;;;00040;;;00060
wIOTKEw-UT0,55,00:00:04,00:00:10,320,426,120,3,0,train,00020;;;00040;;;00060
wIPSw5hd3qQ,18,00:00:21,00:00:26,320,568,150,3,0,train,00025;;;00050;;;00075
wJ6Bb9tkxUQ,34,00:00:19,00:00:21,320,426,60,3,0,train,00010;;;00020;;;00030
wKPebmDivtc,54,00:00:06,00:00:09,320,400,75,3,0,train,00012;;;00024;;;00036
wLFJGx87Vko,61,00:00:24,00:00:32,320,568,240,3,0,train,00040;;;00080;;;00120
wQT6JVQFKKs,46,00:00:01,00:00:05,320,568,120,3,0,train,00020;;;00040;;;00060
wTMSVaumbdw,13,00:01:21,00:01:27,320,568,144,3,0,train,00024;;;00048;;;00072
wTthC3Q53xc,78,00:14:03,00:14:07,320,568,101,3,0,train,00016;;;00032;;;00048
wU8lymZO_VY,46,00:00:10,00:00:14,320,436,120,3,0,train,00020;;;00040;;;00060
wWgp6i_l-wU,78,00:03:40,00:03:44,320,568,100,3,0,train,00016;;;00032;;;00048
wYWXbtdylic,36,00:03:59,00:04:01,320,436,51,3,0,train,00008;;;00016;;;00024
wZEf-Bs__sU,15,00:00:47,00:00:49,320,568,60,3,0,train,00010;;;00020;;;00030
wZze5zyUMm8,43,00:00:11,00:00:14,320,434,91,3,0,train,00015;;;00030;;;00045
waeOevRvWC8,61,00:00:00,00:00:04,320,480,101,3,0,train,00016;;;00032;;;00048
wbldk16kO0k,16,00:00:02,00:00:04,320,568,60,3,0,train,00010;;;00020;;;00030
wcEqvEKKlWU,36,00:00:36,00:00:39,320,568,90,3,0,train,00015;;;00030;;;00045
wd8foBefLFU,22,00:00:01,00:00:06,320,426,150,3,0,train,00025;;;00050;;;00075
whTfWGzJvHU,34,00:01:25,00:01:34,320,568,270,3,0,train,00045;;;00090;;;00135
wm5lOlOixt0,16,00:00:00,00:00:04,320,426,121,3,0,train,00020;;;00040;;;00060
wn-1ZQSum9o,13,00:00:45,00:00:52,320,568,176,3,0,train,00029;;;00058;;;00087
wqdkbeyXuDU,66,00:00:00,00:00:06,320,426,181,3,0,train,00030;;;00060;;;00090
wt8YFb1oXbw,73,00:00:15,00:00:20,320,426,151,3,0,train,00025;;;00050;;;00075
wtO4Q9wKs_M,78,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
wxVCoqJ7frw,68,00:00:09,00:00:15,320,426,180,3,0,train,00030;;;00060;;;00090
wxwxblG-W98,76,00:00:29,00:00:33,320,568,121,3,0,train,00020;;;00040;;;00060
wyIDNn73H4U,56,00:01:53,00:01:58,320,568,120,3,0,train,00020;;;00040;;;00060
wyXNuPdWkcc,12,00:00:15,00:00:23,320,568,241,3,0,train,00040;;;00080;;;00120
x0DtQ-YBnK4,12,00:00:21,00:00:27,320,568,180,3,0,train,00030;;;00060;;;00090
x1S0SuCWBmU,78,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
x7r036CXYZ4,34,00:00:36,00:00:39,320,568,90,3,0,train,00015;;;00030;;;00045
x9e8-sYf_dU,48,00:01:57,00:02:04,320,568,211,3,0,train,00035;;;00070;;;00105
xBR0mKmjAhA,67,00:00:02,00:00:05,320,568,64,3,0,train,00010;;;00020;;;00030
xCFJNK_2FlE,41,00:00:00,00:00:05,320,426,151,3,0,train,00025;;;00050;;;00075
xCTWp44hS8c,26,00:00:04,00:00:10,320,568,180,3,0,train,00030;;;00060;;;00090
xE_L1Tz_bxw,41,00:00:14,00:00:22,320,426,241,3,0,train,00040;;;00080;;;00120
xFpdRQvNUWc,76,00:00:49,00:00:52,320,568,90,3,0,train,00015;;;00030;;;00045
xGVvhA-XV7c,18,00:01:56,00:02:02,320,568,180,3,0,train,00030;;;00060;;;00090
xHZ5UEoIgTw,45,00:00:31,00:00:39,320,426,200,3,0,train,00033;;;00066;;;00099
xHjxGb0jJQ8,55,00:00:15,00:00:20,320,568,126,3,0,train,00021;;;00042;;;00063
xIOR6WOlTQ0,35,00:00:00,00:00:05,320,426,151,3,0,train,00025;;;00050;;;00075
xJMiTiemJn0,34,00:01:08,00:01:12,320,568,120,3,0,train,00020;;;00040;;;00060
xLn6twMcGH4,63,00:00:00,00:00:06,320,568,120,3,0,train,00020;;;00040;;;00060
xNZwKaqZb28,75,00:00:04,00:00:07,320,426,45,3,0,train,00007;;;00014;;;00021
xPH5d-VD16w,76,00:00:48,00:00:53,320,480,150,3,0,train,00025;;;00050;;;00075
xReQQldSqjA,44,00:02:26,00:02:30,320,568,120,3,0,train,00020;;;00040;;;00060
xTpnHovg1MA,77,00:00:35,00:00:38,320,568,90,3,0,train,00015;;;00030;;;00045
xW4Vvj_YpMU,75,00:01:12,00:01:15,320,426,91,3,0,train,00015;;;00030;;;00045
xZ-qkOjwmmA,41,00:00:19,00:00:24,320,564,120,3,0,train,00020;;;00040;;;00060
xZEgeaAY0cA,11,00:21:29,00:21:32,320,568,75,3,0,train,00012;;;00024;;;00036
xa4hB6qa1oo,61,00:00:03,00:00:07,320,426,60,3,0,train,00010;;;00020;;;00030
xbudgSDQtp0,78,00:00:46,00:00:49,320,568,90,3,0,train,00015;;;00030;;;00045
xcm182hCqYY,44,00:00:53,00:00:58,320,568,150,3,0,train,00025;;;00050;;;00075
xeCHFrKFmW8,65,00:00:12,00:00:13,320,426,25,3,0,train,00004;;;00008;;;00012
xftnbBUOa_I,46,00:00:04,00:00:07,320,426,90,3,0,train,00015;;;00030;;;00045
xgkeAQHz_QA,66,00:00:02,00:00:05,320,426,90,3,0,train,00015;;;00030;;;00045
xhdXRpswP0E,21,00:00:11,00:00:19,320,568,192,3,0,train,00032;;;00064;;;00096
xiWTOL3ztCE,56,00:00:26,00:00:29,320,434,91,3,0,train,00015;;;00030;;;00045
xkpTenIJVMc,13,00:01:09,00:01:14,320,568,150,3,0,train,00025;;;00050;;;00075
xkwAP2IynPQ,44,00:00:10,00:00:18,320,568,200,3,0,train,00033;;;00066;;;00099
xlGusk-byGE,41,00:00:05,00:00:12,320,426,210,3,0,train,00035;;;00070;;;00105
xmf5gLPMtTc,55,00:00:25,00:00:33,320,426,93,3,0,train,00015;;;00030;;;00045
xnJZ-VGljFM,67,00:01:31,00:01:33,320,426,60,3,0,train,00010;;;00020;;;00030
xnsL4xY-7CA,16,00:01:03,00:01:08,320,568,120,3,0,train,00020;;;00040;;;00060
xnucJqE1eR8,78,00:00:42,00:00:45,320,426,91,3,0,train,00015;;;00030;;;00045
xnz-WoKI5-0,12,00:00:00,00:00:06,320,568,181,3,0,train,00030;;;00060;;;00090
xoGWD4vMaAA,22,00:00:41,00:00:46,320,568,151,3,0,train,00025;;;00050;;;00075
xoQanjU4uPA,18,00:00:05,00:00:13,320,568,240,3,0,train,00040;;;00080;;;00120
xpfFixUtN7g,46,00:00:14,00:00:17,320,426,91,3,0,train,00015;;;00030;;;00045
xqO0Co2jJXQ,41,00:00:49,00:00:55,320,426,180,3,0,train,00030;;;00060;;;00090
xr2StCdq4M0,16,00:02:21,00:02:22,320,568,25,3,0,train,00004;;;00008;;;00012
xr3iqm91JRc,28,00:02:53,00:03:00,320,568,210,3,0,train,00035;;;00070;;;00105
xshyBv0zTUQ,22,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
xuFTlOKxepE,21,00:00:04,00:00:12,320,482,192,3,0,train,00032;;;00064;;;00096
xuJrXFdMglY,17,00:00:00,00:00:04,320,426,121,3,0,train,00020;;;00040;;;00060
xvHl9ltP5zg,44,00:00:30,00:00:36,320,426,90,3,0,train,00015;;;00030;;;00045
xwc5F5mJqsM,56,00:01:14,00:01:17,320,468,76,3,0,train,00012;;;00024;;;00036
xxlDKRehFHo,41,00:00:00,00:00:08,320,426,201,3,0,train,00033;;;00066;;;00099
y0cTfTuZafQ,16,00:00:00,00:00:06,320,426,158,3,0,train,00026;;;00052;;;00078
y2U8WeESVcI,78,00:00:48,00:00:51,320,426,90,3,0,train,00015;;;00030;;;00045
